,appid,steamspy_tags
1393,22380,Post-apocalyptic
1394,22450,Action
1395,22450,Adventure
1396,22450,Third Person
1397,22500,Strategy
1398,22500,Card Game
1399,22600,Strategy
1400,22600,2D
1401,22600,Turn-Based
1402,22610,Action
1403,22610,Shooter
1404,22610,Sci-fi
1405,22650,Action
1406,22650,Shooter
1407,22650,Isometric
1408,22670,Action
1409,22670,Shooter
1410,22670,Third Person
1411,23150,Indie
1412,23150,Casual
1413,23300,Casual
1414,23300,Puzzle
1415,23380,RPG
1416,23380,Puzzle
1417,23380,Match 3
1418,23400,Strategy
1419,23400,Simulation
1420,23400,City Builder
1421,23420,Strategy
1422,23420,Grand Strategy
1423,23420,Historical
1424,23450,Strategy
1425,23450,City Builder
1426,23450,Simulation
1427,23460,Adventure
1428,23460,Point & Click
1429,23460,Strategy
1430,23490,Simulation
1431,23490,Strategy
1432,23490,City Builder
1433,23500,RPG
1434,23500,Casual
1435,23500,Match 3
1436,23530,Action
1437,23530,Third-Person Shooter
1438,23530,Co-op
1439,23600,Strategy
1440,23600,RPG
1441,23600,Indie
1442,23700,Casual
1443,23700,Puzzle
1444,23700,Match 3
1445,24010,Simulation
1446,24010,Trains
1447,24010,Singleplayer
1448,24200,Free to Play
1449,24200,Superhero
1450,24200,Massively Multiplayer
1451,24240,FPS
1452,24240,Action
1453,24240,Co-op
1454,24400,Strategy
1455,24400,RPG
1456,24400,Fantasy
1457,24410,Strategy
1458,24410,Medieval
1459,24410,Historical
1460,24420,Metroidvania
1461,24420,Indie
1462,24420,Female Protagonist
1463,24460,Strategy
1464,24460,RPG
1465,24460,Fantasy
1466,24480,Strategy
1467,24480,RPG
1468,24480,RTS
1469,24640,Simulation
1470,24640,Trains
1471,24650,Simulation
1472,24650,Trains
1473,24670,Simulation
1474,24670,Trains
1475,24670,Multiplayer
1476,24720,Simulation
1477,24720,Action
1478,24720,Space
1479,24740,Racing
1480,24740,Open World
1481,24740,Multiplayer
1482,24780,Simulation
1483,24780,City Builder
1484,24780,Strategy
1485,24790,Strategy
1486,24790,RTS
1487,24790,Base-Building
1488,24800,Strategy
1489,24800,RTS
1490,24800,Base-Building
1491,24810,Strategy
1492,24810,RTS
1493,24810,Base-Building
1494,24840,Action
1495,24840,World War II
1496,24840,FPS
1497,24870,Racing
1498,24870,Simulation
1499,24870,Multiplayer
1500,24960,FPS
1501,24960,Multiplayer
1502,24960,Action
1503,24980,RPG
1504,24980,Sci-fi
1505,24980,Story Rich
1506,25000,Parkour
1507,25000,Action
1508,25000,Indie
1509,25010,Action
1510,25010,Indie
1511,25010,Martial Arts
1512,25500,Sports
1513,25500,Simulation
1514,25500,Indie
1515,25600,RPG
1516,25600,Indie
1517,25600,Isometric
1518,25620,RPG
1519,25620,Indie
1520,25620,Isometric
1521,25700,Indie
1522,25700,Action
1523,25700,Shooter
1524,25800,Strategy
1525,25800,Grand Strategy
1526,25800,Historical
1527,25830,Strategy
1528,25830,Medieval
1529,25830,Grand Strategy
1530,25850,Strategy
1531,25850,RPG
1532,25850,Turn-Based Strategy
1533,25890,Grand Strategy
1534,25890,World War II
1535,25890,Strategy
1536,25900,RPG
1537,25900,Strategy
1538,25900,Turn-Based Strategy
1539,25910,Strategy
1540,25910,Simulation
1541,25910,Grand Strategy
1542,25930,Strategy
1543,25930,Economy
1544,25930,Historical
1545,25980,Strategy
1546,25980,Simulation
1547,25980,Fantasy
1548,25990,Strategy
1549,25990,Simulation
1550,25990,Fantasy
1551,26000,Indie
1552,26000,Platformer
1553,26000,Cute
1554,26300,Action
1555,26300,Indie
1556,26800,Puzzle
1557,26800,Platformer
1558,26800,Indie
1559,26900,Indie
1560,26900,Casual
1561,26900,Puzzle
1562,27000,Walking Simulator
1563,27000,Indie
1564,27000,Horror
1565,27020,Walking Simulator
1566,27020,Indie
1567,27020,Short
1568,27050,Indie
1569,27050,Adventure
1570,27050,Casual
1571,27200,Sports
1572,27330,Action
1573,27330,FPS
1574,27330,Multiplayer
1575,27400,Indie
1576,27400,RPG
1577,27400,Casual
1578,27600,Indie
1579,27600,Casual
1580,27600,Music
1581,27800,Indie
1582,27800,Psychedelic
1583,27800,Arcade
1584,27810,Arcade
1585,27810,Indie
1586,27810,Psychedelic
1587,27900,Action
1588,27900,Adventure
1589,27900,Puzzle
1590,27920,Action
1591,27920,Indie
1592,27920,Platformer
1593,27940,Action
1594,27940,Zombies
1595,27940,Indie
1596,28000,Action
1597,28000,Co-op
1598,28000,Third-Person Shooter
1599,29120,Casual
1600,29120,Indie
1601,29130,Indie
1602,29130,Casual
1603,29130,Puzzle
1604,29160,Adventure
1605,29160,Indie
1606,29160,Short
1607,29180,Indie
1608,29180,Casual
1609,29180,Puzzle
1610,29800,Action
1611,29800,Indie
1612,29800,Adventure
1613,29900,Action
1614,29900,Third-Person Shooter
1615,29900,Singleplayer
1616,31270,Puzzle
1617,31270,Adventure
1618,31270,Point & Click
1619,31300,Action
1620,31300,FPS
1621,31800,Adventure
1622,31800,Point & Click
1623,31800,Female Protagonist
1624,31810,Adventure
1625,31810,Point & Click
1626,31810,Mystery
1627,31820,Adventure
1628,31820,Point & Click
1629,31820,Mystery
1630,31830,Adventure
1631,31830,Point & Click
1632,31830,Mystery
1633,31840,Adventure
1634,31840,Point & Click
1635,31840,Mystery
1636,31850,Adventure
1637,31850,Point & Click
1638,31850,Mystery
1639,31860,Adventure
1640,31860,Point & Click
1641,31860,Mystery
1642,31870,Adventure
1643,31870,Casual
1644,31870,Female Protagonist
1645,31880,Adventure
1646,31880,Point & Click
1647,31880,Mystery
1648,31890,Action
1649,31890,Point & Click
1650,31890,Puzzle
1651,31900,Adventure
1652,31900,Point & Click
1653,31900,Female Protagonist
1654,31910,Adventure
1655,31910,Point & Click
1656,31910,Puzzle
1657,31920,Adventure
1658,31920,Point & Click
1659,31920,Puzzle
1660,31930,Adventure
1661,31930,Point & Click
1662,31930,Mystery
1663,31980,Adventure
1664,31980,Point & Click
1665,31980,Puzzle
1666,32000,Indie
1667,32000,Casual
1668,32110,Casual
1669,32110,Puzzle
1670,32110,Singleplayer
1671,32120,Casual
1672,32120,Puzzle
1673,32120,Match 3
1674,32140,Adventure
1675,32140,Casual
1676,32140,Hidden Object
1677,32150,Casual
1678,32150,Puzzle
1679,32150,Indie
1680,32160,Bowling
1681,32160,Zombies
1682,32160,Casual
1683,32200,Action
1684,32200,Indie
1685,32200,Racing
1686,32310,Adventure
1687,32310,Point & Click
1688,32310,Classic
1689,32330,Adventure
1690,32330,Action
1691,32330,LEGO
1692,32340,Adventure
1693,32340,Point & Click
1694,32340,Classic
1695,32350,Action
1696,32350,Simulation
1697,32350,Star Wars
1698,32360,Point & Click
1699,32360,Adventure
1700,32360,Comedy
1701,32370,RPG
1702,32370,Star Wars
1703,32370,Sci-fi
1704,32380,Action
1705,32380,Star Wars
1706,32380,FPS
1707,32390,Action
1708,32390,Star Wars
1709,32390,FPS
1710,32400,FPS
1711,32400,Star Wars
1712,32400,Action
1713,32410,Casual
1714,32410,Platformer
1715,32410,Puzzle
1716,32420,Action
1717,32420,Star Wars
1718,32420,Singleplayer
1719,32430,Action
1720,32430,Star Wars
1721,32430,Third Person
1722,32440,LEGO
1723,32440,Star Wars
1724,32440,Adventure
1725,32450,Adventure
1726,32450,LEGO
1727,32450,Action
1728,32460,Adventure
1729,32460,Point & Click
1730,32460,Comedy
1731,32470,Strategy
1732,32470,Star Wars
1733,32470,RTS
1734,32500,Action
1735,32500,Star Wars
1736,32500,Sci-fi
1737,32510,LEGO
1738,32510,Star Wars
1739,32510,Action
1740,32610,Action
1741,32610,FPS
1742,32620,Action
1743,32620,FPS
1744,32620,Military
1745,32630,Action
1746,32630,FPS
1747,32630,Classic
1748,32640,Action
1749,32640,FPS
1750,32640,Tactical
1751,32650,Action
1752,32650,FPS
1753,32660,Action
1754,32660,FPS
1755,32670,Action
1756,32670,FPS
1757,32670,Military
1758,32680,Action
1759,32680,FPS
1760,32710,Simulation
1761,32710,Tanks
1762,32720,Simulation
1763,32720,Flight
1764,32730,Simulation
1765,32730,Flight
1766,32740,Simulation
1767,32740,Flight
1768,32750,Action
1769,32750,Simulation
1770,32750,Flight
1771,32760,Simulation
1772,32760,Space
1773,32760,Space Sim
1774,32770,Action
1775,32770,Multiplayer
1776,32770,FPS
1777,32900,Simulation
1778,32900,Management
1779,32900,Casual
1780,33100,Action
1781,33100,Shooter
1782,33100,Indie
1783,33110,Action
1784,33110,RPG
1785,33110,Indie
1786,33120,Action
1787,33120,Indie
1788,33120,RPG
1789,33130,Action
1790,33130,Zombies
1791,33130,RPG
1792,33180,Action
1793,33180,Zombies
1794,33180,RPG
1795,33230,Action
1796,33230,Open World
1797,33230,Adventure
1798,33320,Action
1799,33320,Adventure
1800,33320,Platformer
1801,33390,Action
1802,33390,Indie
1803,33390,Shoot 'Em Up
1804,33460,God Game
1805,33460,Simulation
1806,33460,Adventure
1807,33520,Simulation
1808,33520,City Builder
1809,33520,Strategy
1810,33570,Strategy
1811,33570,Simulation
1812,33570,Trading
1813,33600,Point & Click
1814,33600,Adventure
1815,33600,Mystery
1816,33610,Adventure
1817,33610,Mystery
1818,33610,Point & Click
1819,33620,Racing
1820,33620,Action
1821,33620,Open World
1822,33650,Casual
1823,33650,Puzzle
1824,33650,Singleplayer
1825,33660,Casual
1826,33660,Indie
1827,33660,Puzzle
1828,33670,Strategy
1829,33670,RPG
1830,33670,Turn-Based
1831,33680,Platformer
1832,33680,Indie
1833,33680,Horror
1834,33760,Casual
1835,33760,Hidden Object
1836,33770,RPG
1837,33770,Fantasy
1838,33770,Singleplayer
1839,33790,Casual
1840,33790,Hidden Object
1841,33900,Simulation
1842,33900,Military
1843,33900,Action
1844,33930,Simulation
1845,33930,Action
1846,33930,Military
1847,33950,Casual
1848,33950,Indie
1849,33950,Puzzle
1850,33980,Action
1851,33980,Zombies
1852,33980,Third-Person Shooter
1853,33990,Adventure
1854,33990,Point & Click
1855,33990,Sci-fi
1856,34010,RPG
1857,34010,Stealth
1858,34010,Action
1859,34030,Strategy
1860,34030,Historical
1861,34030,Grand Strategy
1862,34190,Racing
1863,34190,Local Multiplayer
1864,34190,Arcade
1865,34410,Stealth
1866,34410,Action
1867,34410,Third Person
1868,34420,Strategy
1869,34420,Medieval
1870,34420,RTS
1871,34500,Strategy
1872,34500,Indie
1873,34500,Simulation
1874,34600,Strategy
1875,34600,World War II
1876,34600,RTS
1877,34630,Strategy
1878,34630,Turn-Based
1879,34630,Turn-Based Strategy
1880,34640,Strategy
1881,34640,Turn-Based
1882,34800,Adventure
1883,34800,Point & Click
1884,34800,Female Protagonist
1885,34810,Action
1886,34810,Simulation
1887,34810,Space
1888,34820,Simulation
1889,34820,Flight
1890,34820,World War II
1891,34830,Action
1892,34830,Sniper
1893,34830,FPS
1894,34870,Sniper
1895,34870,Action
1896,34870,FPS
1897,34900,Cult Classic
1898,34900,Physics
1899,34900,Indie
1900,34920,Action
1901,34920,Indie
1902,34920,Casual
1903,35000,Adventure
1904,35000,Action
1905,35000,Ninja
1906,35070,Casual
1907,35070,Agriculture
1908,35130,Action
1909,35130,Adventure
1910,35130,Co-op
1911,35140,Action
1912,35140,Batman
1913,35140,Stealth
1914,35300,Strategy
1915,35300,RTS
1916,35300,Military
1917,35310,Racing
1918,35310,Action
1919,35310,Zombies
1920,35320,Racing
1921,35320,Offroad
1922,35320,Action
1923,35450,Realistic
1924,35450,World War II
1925,35450,FPS
1926,35460,Puzzle
1927,35460,Action
1928,35460,Indie
1929,35480,Strategy
1930,35480,Casual
1931,35480,Indie
1932,35600,Adventure
1933,35600,Casual
1934,35600,Strategy
1935,35700,Platformer
1936,35700,Fantasy
1937,35700,Puzzle
1938,35720,Platformer
1939,35720,Adventure
1940,35720,Puzzle
1941,35800,Casual
1942,35800,Indie
1943,35800,Psychedelic
1944,36000,Action
1945,36000,Indie
1946,36000,Third Person
1947,36100,Casual
1948,36100,Adventure
1949,36130,Casual
1950,36180,Casual
1951,36180,Time Management
1952,36210,Casual
1953,36210,Tower Defense
1954,36240,Casual
1955,36240,Hidden Object
1956,36300,Casual
1957,36300,Time Management
1958,36310,Strategy
1959,36310,Casual
1960,36320,Adventure
1961,36320,Casual
1962,36900,Simulation
1963,36900,Action
1964,36910,Action
1965,36910,Simulation
1966,37000,Surreal
1967,37000,Nudity
1968,37000,Adventure
1969,37010,Action
1970,37010,Hack and Slash
1971,37010,Ninja
1972,37030,Strategy
1973,37030,Turn-Based
1974,37030,Tactical
1975,37100,RPG
1976,37100,Action
1977,37100,Indie
1978,37210,Simulation
1979,37210,Casual
1980,37220,Simulation
1981,37220,Time Management
1982,37220,Casual
1983,37230,Simulation
1984,37240,Time Management
1985,37240,Casual
1986,37260,Adventure
1987,37260,Point & Click
1988,37260,Noir
1989,37270,Casual
1990,37270,Adventure
1991,37270,Cute
1992,37280,Time Management
1993,37300,Casual
1994,37300,Management
1995,37310,Hidden Object
1996,37320,Hidden Object
1997,37330,Hidden Object
1998,37340,Casual
1999,37340,Time Management
2000,37370,Casual
2001,37380,Hidden Object
2002,37390,Casual
2003,37400,Point & Click
2004,37400,Adventure
2005,37400,Indie
2006,37500,Indie
2007,37500,Casual
2008,37500,Puzzle
2009,37600,Casual
2010,37600,Point & Click
2011,37600,Indie
2012,37700,Action
2013,37700,FPS
2014,37700,Time Travel
2015,37800,Indie
2016,37800,Casual
2017,37800,Puzzle
2018,37960,Casual
2019,37960,Puzzle
2020,37960,Match 3
2021,38000,Casual
2022,38000,Puzzle
2023,38070,Casual
2024,38070,Simulation
2025,38080,Simulation
2026,38080,Building
2027,38090,Simulation
2028,38100,Simulation
2029,38100,Building
2030,38110,Simulation
2031,38120,Casual
2032,38120,Agriculture
2033,38130,Casual
2034,38130,Agriculture
2035,38130,Time Management
2036,38140,Casual
2037,38140,Agriculture
2038,38150,Casual
2039,38150,Puzzle
2040,38150,Agriculture
2041,38160,Casual
2042,38160,Agriculture
2043,38170,Casual
2044,38170,Match 3
2045,38180,Casual
2046,38180,Match 3
2047,38190,Casual
2048,38190,Hidden Object
2049,38210,Casual
2050,38210,Puzzle
2051,38210,Masterpiece
2052,38230,Simulation
2053,38230,Management
2054,38400,RPG
2055,38400,Post-apocalyptic
2056,38400,Classic
2057,38410,RPG
2058,38410,Post-apocalyptic
2059,38410,Classic
2060,38420,Post-apocalyptic
2061,38420,Strategy
2062,38420,RPG
2063,38430,Action
2064,38430,FPS
2065,38430,Classic
2066,38450,Action
2067,38450,Classic
2068,38450,Third-Person Shooter
2069,38460,Action
2070,38460,Classic
2071,38460,Third Person
2072,38490,Adventure
2073,38490,Action
2074,38490,Classic
2075,38600,Card Game
2076,38600,Casual
2077,38600,Indie
2078,38700,Puzzle
2079,38700,Indie
2080,38700,Casual
2081,38720,Puzzle
2082,38720,Indie
2083,38720,Casual
2084,38740,Puzzle
2085,38740,Indie
2086,38740,Action
2087,39000,Space
2088,39000,Simulation
2089,39000,Free to Play
2090,39110,Casual
2091,39110,Hidden Object
2092,39110,Adventure
2093,39120,Free to Play
2094,39120,MMORPG
2095,39120,Massively Multiplayer
2096,39140,JRPG
2097,39140,RPG
2098,39140,Classic
2099,39150,JRPG
2100,39150,RPG
2101,39150,Classic
2102,39190,RPG
2103,39190,Fantasy
2104,39190,Action RPG
2105,39200,RPG
2106,39200,Fantasy
2107,39200,Action RPG
2108,39210,MMORPG
2109,39210,Massively Multiplayer
2110,39210,RPG
2111,39500,RPG
2112,39500,Open World
2113,39500,Fantasy
2114,39510,RPG
2115,39510,Classic
2116,39510,Open World
2117,39520,Strategy
2118,39520,Simulation
2119,39520,Economy
2120,39540,RPG
2121,39540,Strategy
2122,39540,Action
2123,39560,Action
2124,39560,FPS
2125,39630,Action
2126,39630,Underwater
2127,39630,Sci-fi
2128,39640,Action
2129,39640,Underwater
2130,39640,Cyberpunk
2131,39650,Simulation
2132,39650,Strategy
2133,39650,Medieval
2134,39660,Simulation
2135,39660,Strategy
2136,39660,Medieval
2137,39670,Action
2138,39670,FPS
2139,39670,Sci-fi
2140,39680,Simulation
2141,39680,Strategy
2142,39680,Economy
2143,39690,RPG
2144,39690,Open World
2145,39690,Singleplayer
2146,39800,Zombies
2147,39800,Action
2148,39800,Indie
2149,39900,Action
2150,40100,Strategy
2151,40100,RTS
2152,40100,Sci-fi
2153,40200,Family Friendly
2154,40210,Family Friendly
2155,40300,RPG
2156,40300,Open World
2157,40300,Gothic
2158,40320,Strategy
2159,40320,RTS
2160,40320,World War II
2161,40330,Adventure
2162,40330,Point & Click
2163,40330,Female Protagonist
2164,40340,Adventure
2165,40340,Point & Click
2166,40340,Female Protagonist
2167,40350,Adventure
2168,40350,Point & Click
2169,40380,Racing
2170,40380,Offroad
2171,40380,Action
2172,40390,RPG
2173,40390,Pirates
2174,40390,Open World
2175,40400,Strategy
2176,40400,RTS
2177,40400,Space
2178,40420,Casual
2179,40420,Indie
2180,40420,Puzzle
2181,40500,Strategy
2182,40500,Action
2183,40500,Indie
2184,40700,Point & Click
2185,40700,Adventure
2186,40700,Puzzle
2187,40720,Adventure
2188,40720,Point & Click
2189,40720,Indie
2190,40930,Indie
2191,40930,Puzzle
2192,40930,Platformer
2193,40950,Strategy
2194,40950,Medieval
2195,40950,Base-Building
2196,40970,Strategy
2197,40970,Medieval
2198,40970,RTS
2199,40980,Strategy
2200,40980,Simulation
2201,40980,Medieval
2202,40990,Action
2203,40990,Adventure
2204,40990,Classic
2205,41000,FPS
2206,41000,Action
2207,41000,Co-op
2208,41070,FPS
2209,41070,Action
2210,41070,Co-op
2211,41100,Action
2212,41100,Indie
2213,41100,Physics
2214,41300,Free to Play
2215,41300,Action
2216,41300,Indie
2217,41400,Action
2218,41400,Indie
2219,41500,RPG
2220,41500,Action RPG
2221,41500,Hack and Slash
2222,41600,Adventure
2223,41600,Action
2224,41600,Platformer
2225,41660,Action
2226,41660,Adventure
2227,41660,Indie
2228,41680,Indie
2229,41700,Open World
2230,41700,Atmospheric
2231,41700,Post-apocalyptic
2232,41740,Adventure
2233,41740,Action
2234,41740,Physics
2235,41800,Strategy
2236,41800,Simulation
2237,41800,Indie
2238,41900,RPG
2239,41900,Adventure
2240,41900,Comedy
2241,42000,Indie
2242,42000,Casual
2243,42120,Western
2244,42120,Action
2245,42120,Multiplayer
2246,42140,Adventure
2247,42140,Indie
2248,42140,Casual
2249,42170,RPG
2250,42170,Indie
2251,42170,Adventure
2252,42210,Adventure
2253,42210,Point & Click
2254,42210,Mystery
2255,42220,Adventure
2256,42220,Point & Click
2257,42220,Mystery
2258,42230,Adventure
2259,42230,Point & Click
2260,42230,Female Protagonist
2261,42500,Action
2262,42500,Indie
2263,42500,Arcade
2264,42670,FPS
2265,42670,Action
2266,42670,Sci-fi
2267,42700,Action
2268,42700,FPS
2269,42700,Zombies
2270,42810,Strategy
2271,42810,Grand Strategy
2272,42810,Historical
2273,42850,Strategy
2274,42850,Grand Strategy
2275,42850,World War II
2276,42890,Strategy
2277,42890,4X
2278,42890,Space
2279,42910,Comedy
2280,42910,Action
2281,42910,Co-op
2282,42920,Strategy
2283,42920,Medieval
2284,42930,Strategy
2285,42940,Strategy
2286,42950,Strategy
2287,42960,Grand Strategy
2288,42960,Strategy
2289,42960,Historical
2290,42980,Strategy
2291,42980,Grand Strategy
2292,42980,Real-Time with Pause
2293,42990,Strategy
2294,42990,4X
2295,42990,Space
2296,43000,Mechs
2297,43000,Action
2298,43000,Shooter
2299,43100,Simulation
2300,43100,Family Friendly
2301,43100,Singleplayer
2302,43190,Action
2303,43190,Indie
2304,43190,Co-op
2305,43500,Simulation
2306,43500,Strategy
2307,43500,Management
2308,43600,Adventure
2309,43600,Point & Click
2310,43600,Mystery
2311,44100,Racing
2312,44100,Indie
2313,44100,Action
2314,44350,Racing
2315,44350,Sports
2316,44350,Multiplayer
2317,44360,Racing
2318,44360,Simulation
2319,44360,Sports
2320,44600,Racing
2321,44600,Sports
2322,44600,Simulation
2323,44680,Racing
2324,44680,Simulation
2325,44690,Racing
2326,44690,Simulation
2327,44690,Sports
2328,45000,Tower Defense
2329,45000,Strategy
2330,45000,Indie
2331,45100,Casual
2332,45100,Horses
2333,45100,Indie
2334,45300,Simulation
2335,45300,Flight
2336,45300,World War II
2337,45400,Indie
2338,45400,Casual
2339,45400,Fantasy
2340,45410,Racing
2341,45420,Casual
2342,45420,Indie
2343,45420,Simulation
2344,45450,Indie
2345,45450,Casual
2346,45450,Puzzle
2347,45700,Action
2348,45700,Hack and Slash
2349,45700,Character Action Game
2350,45710,Action
2351,45710,Adventure
2352,45710,Third-Person Shooter
2353,45720,Action
2354,45720,Adventure
2355,45720,Third-Person Shooter
2356,45730,Action
2357,45730,Adventure
2358,45730,Platformer
2359,45740,Zombies
2360,45740,Action
2361,45740,Open World
2362,45750,Action
2363,45750,Co-op
2364,45750,Third-Person Shooter
2365,45760,Fighting
2366,45760,Arcade
2367,45760,Competitive
2368,45770,Action
2369,45770,Zombies
2370,45770,Open World
2371,46000,Indie
2372,46000,Adventure
2373,46000,Puzzle
2374,46200,Racing
2375,46200,Action
2376,46250,Action
2377,46250,FPS
2378,46250,World War I
