appid,genres
211500,Free to Play;Racing;Simulation;Sports
211580,Action;Adventure;Indie;RPG
211600,Action;Simulation
211740,Action;Simulation
211780,Action
211800,Casual;Indie
211820,Action;Adventure;Casual;Indie;RPG
211900,Indie;Strategy
211970,Racing
212010,Action;Indie;Simulation;Strategy
212030,Action;Indie
212050,Adventure;Indie
212070,Action;Free to Play;Massively Multiplayer;Simulation
212110,Action;Indie
212160,Action;Adventure;Free to Play;Massively Multiplayer;RPG
212390,Action;Free to Play;Massively Multiplayer;RPG
212500,Free to Play;Massively Multiplayer;RPG
212630,Action
212680,Indie;Simulation;Strategy
212700,Action;Adventure;Indie
212780,Indie;Simulation;Sports
212800,Action;Free to Play;Indie
213030,Indie;RPG
213330,Action;Adventure
213350,Action
213390,Indie;Casual
213610,Action
213650,Casual;Free to Play;Indie;Strategy
213670,Action;Adventure;RPG
213850,Strategy
214100,Strategy;Indie;Casual;Simulation
214130,Indie;Simulation
214150,Strategy
214170,RPG
214250,Action;Adventure
214340,Adventure;Indie
214360,Action;Indie;Strategy
214420,Action;Free to Play;Indie
214490,Action
214550,Casual;Indie;Simulation;Strategy
214570,Action
214590,Action;Indie
214610,Adventure;Indie
214630,Action
214700,Adventure;Casual;Indie
214730,Action;Adventure;RPG;Simulation;Strategy
214770,Action;Adventure;Indie
214790,Adventure;Indie;Strategy
214830,Action;Casual;RPG
214870,Action
214910,Action;Simulation
214950,Strategy
214970,Action;Indie
215080,Adventure;Free to Play;Massively Multiplayer;RPG;Strategy
215160,Adventure
215280,Action;Adventure;Free to Play;Massively Multiplayer;RPG
215390,Action;Simulation
215470,Action;Indie
215510,Adventure;Indie
215530,Action;Adventure;Indie;RPG
215550,Violent;Gore;Action;Adventure;Indie;RPG
215630,Action;Adventure;RPG
215670,Adventure;Indie
215690,Action;Indie
215710,Action;Strategy;Casual
215770,Action;Indie;Strategy
215790,Casual;Simulation
215830,Action;Free to Play;Massively Multiplayer;RPG
215870,Free to Play;Massively Multiplayer
215930,RPG;Strategy
216090,Casual;Indie;Strategy
216110,Action;Indie;Strategy
216130,Indie;Strategy
216150,Casual;Free to Play;Massively Multiplayer;RPG
216210,Adventure
216260,Indie;Simulation;Sports
216290,Indie
216670,Indie;Strategy
216890,Sports;Strategy
216910,Action;RPG
216930,Casual
217120,Action;Casual;Indie;Early Access
217140,Action
217200,Strategy
217270,Action;Indie
217290,Action;Indie;RPG
217690,Adventure;Indie
217750,Action;Adventure;Free to Play;Massively Multiplayer;RPG
217790,Simulation
217920,Action
218020,Strategy;RPG;Indie
218040,Indie;Simulation;Strategy
218060,Action;Indie
218090,Indie;Strategy
218230,Action;Free to Play;Massively Multiplayer
218410,Indie;RPG;Strategy
218510,Indie;Strategy
218620,Action;RPG
218640,Violent;Gore;Action;Adventure;Indie
218660,Action;Adventure;Indie
218680,Adventure;Casual;Strategy
218700,Adventure;Casual
218740,Adventure;Indie
218820,Action;Adventure;Indie;RPG
219070,Action;Indie
219150,Action;Indie
219190,Action;Indie
219200,Action;Indie
219340,Free to Play;Indie;RPG;Strategy
219640,Action;Indie
219680,Adventure;Casual;Indie
219700,Free to Play;Strategy
219760,RPG
219780,RPG
219830,Action;Free to Play;Indie
219890,Adventure;Indie
219910,Adventure;Indie
219950,Adventure
219990,Action;Adventure;Indie;RPG
220090,Adventure;Indie
220160,Action;Racing
220200,Indie;Simulation
220240,Action;Adventure
220260,Casual;Simulation
220420,Adventure
220440,Action;Adventure
220460,Action;Indie
220660,Indie;Strategy
220700,Design & Illustration;Web Publishing
220740,Adventure;Indie
220780,Indie
220820,Violent;Gore;Action;Indie;Racing
220860,Action;Adventure;Indie
220900,Action;Casual;Indie;Strategy
221020,Indie;RPG;Simulation;Strategy
221040,Action;Adventure
221100,Action;Adventure;Massively Multiplayer
221180,Indie;Strategy
221260,Adventure;Casual;Indie
221380,Strategy
221540,Indie;Strategy
221640,Action;Indie
221680,Casual;Simulation
221810,Adventure
221830,Adventure;Indie
221910,Adventure;Indie
222140,Action;Indie;Simulation
222180,Action;Indie
222420,Action
222440,Action
222480,Action;Adventure
222500,Action;Free to Play;Indie;Racing
222520,Free to Play;Indie;Massively Multiplayer;RPG
222640,Adventure;Strategy
222730,Indie;Simulation;Strategy
222750,Strategy
222880,Action;Indie;Strategy
222940,Action
222980,Action;Indie;RPG
223000,Strategy;Casual
223100,Violent;Action;Adventure
223220,Action;Indie
223280,Indie;Casual
223330,RPG
223410,Indie;Massively Multiplayer;RPG
223430,Action;Adventure;Indie;RPG;Simulation
223450,Action;Indie;Racing
223470,Action;Adventure;Indie
223490,Casual;Indie;RPG;Simulation;Strategy;Early Access
223510,Action;Adventure;Indie
223710,Action;Adventure;Indie
223730,Action;Adventure;Indie
223750,Free to Play;Simulation
223810,Action;Adventure;RPG
223830,Indie;Simulation;Strategy
224000,Free to Play;Simulation
224040,Action;Adventure;Casual;Racing
224260,Action;Free to Play;Indie
224300,Action;Adventure
224460,Adventure;Indie
224480,Action;Adventure;Indie
224500,Indie;Simulation;Strategy
224600,Action;Free to Play;Massively Multiplayer;RPG
224700,Strategy;Casual
224740,Indie;Simulation;Strategy
224760,Indie
224820,Action;Indie
224860,Indie;Strategy
224900,Action;Simulation;Strategy
224920,Action;Adventure
224940,Action;Adventure
224960,Action;Adventure
224980,Action;Adventure
225000,Action;Adventure
225020,Action
225080,Action;Adventure;Indie
225160,Action
225260,Action;Adventure;Strategy
225280,Action;Indie;RPG
225300,Action;Adventure
225320,Action;Adventure
225360,Action;RPG
225420,Simulation;Strategy
225540,Action;Adventure
225600,Action;Indie
225640,RPG
225840,Action;Casual;Free to Play;Indie
226100,Action;Casual;Indie;Strategy
226120,Adventure;Casual;Indie;Strategy
226560,Adventure
226580,Racing;Sports
226620,Adventure;Casual;Indie;RPG;Strategy
226720,Action
226740,Adventure;Casual;Indie;RPG;Simulation
226780,Racing;Sports
226820,Adventure
226840,RPG;Strategy
226860,Indie;Strategy
226960,Casual;Indie;Strategy
227000,Adventure;Indie
227060,Indie;RPG;Simulation;Strategy
227080,Adventure;Indie
227100,Action
227160,Action;Indie;Simulation
227200,Action;Adventure;Indie
227220,Action;Adventure;Indie;RPG;Strategy
227300,Indie;Simulation
227380,Action;Adventure;Casual
227560,Action;Indie
227580,Action;Casual;Indie;RPG
227600,Adventure;Casual
227760,Simulation;Strategy
227780,Action;Indie;Early Access
227800,Action;Indie
227860,Indie;Strategy
227900,Strategy;Casual
227920,Strategy;Casual
227940,Action;Free to Play;Indie;Massively Multiplayer
228200,Violent;Action;Strategy
228260,Indie;RPG;Strategy
228280,RPG;Strategy
228300,Action;Adventure
228320,Action;Adventure;Indie;Strategy
228360,Adventure
228380,Action;Indie;Racing;Simulation;Sports
228440,Indie;Strategy
228760,Racing;Sports
228960,Indie;Strategy
229480,Action;Adventure;RPG
229520,Casual;Indie;Strategy
229560,Action;Indie;Simulation;Early Access
229580,Adventure;Indie
229600,Casual;Indie;Simulation
229810,Action;Indie
229870,Action
229890,Action;Casual;Indie;Racing
229970,Indie;Strategy
230050,Indie
230070,Indie;RPG
230150,Adventure;Indie;Simulation
230190,Indie;Simulation;Strategy
230270,Action
230290,Casual;Indie;Simulation;Early Access
230310,Action;Free to Play;Indie;RPG
230410,Action;Free to Play
230650,Indie;Simulation;Sports;Strategy
230700,Action;Adventure;Indie
230760,Casual;Indie
230820,Adventure;Indie
230840,Action;Adventure;Casual;Indie
230980,Adventure;Indie
231020,Indie;Simulation
231040,Action;Adventure;Casual;Indie
231140,Simulation
231160,Action;Adventure;Indie
231200,Adventure;Indie
231310,Adventure;Indie
231330,Action;Adventure
231430,Strategy
231720,Casual;Indie
231740,Indie;RPG
232010,Indie;Simulation
232050,Indie;Strategy
232090,Action
232430,Adventure;Indie
232750,Action;RPG
232770,Action;Indie
232790,Adventure;Casual;Indie
232890,Simulation;Strategy
232910,Racing;Sports
232950,Simulation
232970,Action;Casual;Indie
233110,Indie;Strategy
233130,Action;Adventure
233150,Action;Indie;Simulation
233190,Action;Indie
233210,Action;Simulation
233230,Adventure;Indie
233270,Action;Adventure
233290,Action;Adventure;RPG
233310,Indie;RPG;Strategy
233350,Action;Adventure;RPG
233410,Action
233450,Indie;Simulation;Strategy
233470,Adventure;Indie;RPG
233510,Casual;Indie
233550,Action;Adventure
233610,Action;Indie;Racing
233720,Action;Indie;Simulation
233740,Indie;Strategy
233840,Strategy
233860,Action;Indie;RPG;Simulation;Strategy
233980,Action;Indie;RPG
234080,Action;Adventure
234140,Action;Adventure
234160,Action;Indie
234190,Action;Indie;Simulation
234270,Adventure;Casual;Indie
234290,Action;Adventure;Indie
234330,Casual;Free to Play;RPG
234350,Casual
234370,Action;Adventure;Indie
234390,Action;Indie
234490,Action;Indie;Racing
234630,Racing;Simulation;Sports
234650,Adventure;Indie;RPG;Strategy
234670,Action;Adventure
234820,Education;Software Training;Utilities;Web Publishing
234900,Action;Adventure;Indie
234920,Adventure;Casual;Indie;Simulation
234940,Adventure;Casual;Indie
235070,Action;Indie
235210,Action;Adventure
235250,Casual;Indie;Strategy
235320,Indie;Strategy
235340,Action;Free to Play;Massively Multiplayer;RPG
235360,Casual;Indie;RPG;Strategy
235380,Strategy
235400,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Strategy
235460,Action
235520,Indie;Strategy
235540,Action;Indie
235600,Action;Adventure
235620,Casual;Indie;Strategy
235660,Indie;Strategy
235720,Action;Indie;Strategy
235800,Indie
235820,Action;Indie
235900,Web Publishing
235980,Casual;Indie
236010,Casual;Indie
236090,Action;Adventure;Indie;RPG
236110,Action;Free to Play;Indie;RPG;Strategy
236130,Indie;Strategy
236150,Action;RPG;Simulation
236290,Casual
236370,Action;Indie;RPG;Simulation;Early Access
236390,Action;Free to Play;Massively Multiplayer;Simulation
236430,Action;RPG
236450,Action
236470,Action
236490,Action;Indie
236510,Action;Simulation;Strategy
236690,Sports;Strategy
236730,Action;Indie;Strategy
236790,Casual;Simulation
236850,Simulation;Strategy
236930,Adventure;Indie
236970,Adventure
237310,Action;Adventure;Casual;Free to Play;Massively Multiplayer;RPG
237350,Indie;Sports;Strategy
237430,Indie;RPG;Strategy
237470,Strategy
237550,Adventure;Indie;RPG
237570,Indie;RPG
237630,Action;Adventure;Casual
237740,Action;Adventure;Indie
237760,Action;Indie
237850,Adventure;Indie
237870,Action;Adventure;Indie;RPG;Simulation
237890,Adventure;RPG;Strategy
237930,Action;Indie;RPG
237950,Indie;Strategy
237970,Adventure;Indie
237990,Indie;RPG;Strategy
238010,Action;RPG
238050,Action
238090,Action;Adventure
238210,Action;RPG
238240,Action;Adventure;Indie;RPG
238260,Free to Play;Simulation
238320,Action;Adventure;Indie
238370,Action;Adventure
238430,Action;Adventure;Indie
238460,Action;Adventure;Casual;Indie
238530,Action;Casual;Indie
238630,Action;Indie
238750,RPG
238870,Action;Strategy
238890,Indie;Simulation;Strategy
238910,Indie;RPG;Strategy
238930,Casual;Indie;Simulation;Strategy
238960,Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG
239030,Adventure;Indie
239070,Action;Adventure;Indie;RPG
239090,Action
239120,RPG
239140,Action;RPG
239160,Action;Adventure
239200,Action;Adventure;Indie
239250,Action;Adventure
239430,Action;Adventure;Indie
239700,Indie
239720,Action
239800,Action;Indie
239820,Casual;Indie;Simulation;Strategy
239840,Indie;RPG;Strategy
240320,Action;Free to Play;Massively Multiplayer;RPG
240340,Action;Adventure;Casual
240360,Action;Adventure;Casual
240440,Action;Adventure;Indie
240600,Racing;Simulation;Sports
240620,Action;Adventure;Indie;RPG
240720,Action
240760,Adventure;Indie;RPG;Strategy
240970,Action;Indie;RPG
241000,Indie;Strategy
241240,Casual;Indie;Simulation
241260,Adventure
241300,Adventure;Indie;Strategy
241320,Adventure;Indie
241410,Action;Indie;Strategy
241560,Action;Massively Multiplayer;Racing
241600,Action;Adventure;Indie;RPG
241620,Violent;Gore;Indie;RPG
241720,Action;Indie
241760,Action;Adventure;Indie
241910,Adventure;Indie
242050,Action;Adventure
242110,Action;Casual;Indie;Racing
242130,Action;Indie;Simulation
242530,Action
242570,Indie;Strategy
242640,Action
242680,Action;Indie;RPG
242700,Action
242720,Action;Free to Play;Indie
242760,Action;Adventure;Indie;Simulation
242780,Adventure;Indie
242820,Action;Indie
242840,Action;Adventure;Indie;RPG
242860,Action;Indie;Strategy
242880,Action;Indie
242920,Indie;Simulation;Strategy
243000,RPG
243120,Action;Adventure;Indie
243160,Action;Adventure;Indie
243200,Adventure;Indie
243220,Indie
243280,Action;Indie;Strategy
243360,Racing;Sports
243450,Action;Racing;Simulation;Sports
243470,Action;Adventure
243780,Strategy
243800,Action;Racing;Sports
243930,Action;RPG
243950,Action;RPG;Strategy
243970,Action;Indie;Strategy
244030,Simulation
244050,Free to Play;Simulation
244070,Casual;Strategy
244090,Casual;Strategy
244160,Simulation;Strategy
244210,Indie;Racing;Simulation;Sports
244410,Indie;Simulation;Strategy
244430,Adventure;Indie
244450,Action;Simulation;Strategy
244590,Action;Indie;Sports
244690,Adventure;Indie
244710,Adventure;Indie
244730,Action;Indie
244750,Action;Indie;Strategy
244770,Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access
244810,Action;Adventure;Casual;Indie
244830,Utilities
244850,Action;Indie;Simulation;Strategy
244870,Action;Indie
244890,Action;Indie
244910,Adventure;Indie
244930,Free to Play;Indie;Simulation;Sports
244950,Adventure;Casual;Indie
245050,RPG;Strategy
245170,Action;Indie
245280,Action;Adventure
245300,Action;Adventure
245370,Strategy
245390,Adventure
245410,Adventure;RPG
245430,Adventure;RPG
245450,Adventure;RPG
245470,Indie;Simulation;Strategy
245490,Racing
245620,RPG;Simulation;Strategy
246070,Adventure;Casual;Indie
246090,Indie;Simulation;Strategy
246110,Indie;Strategy
246420,Action;Indie;Strategy
246580,Action
246620,Casual;Indie;Simulation;Strategy
246680,Action;Adventure;Indie
246700,Action;Indie
246720,Adventure;Casual;Indie
246740,Action;Adventure;Indie
246760,Adventure;Indie;RPG;Strategy
246800,Action;Indie
246820,Action;Adventure;Casual;Indie;Early Access
246840,Action;Adventure;RPG
246880,Action;Indie;Early Access
246900,Indie;Simulation
246920,Action;Indie
246940,Indie;Strategy
246960,Action;Indie
246980,Adventure;Casual;Indie
247000,Indie;RPG;Strategy
247020,Action;Indie;Simulation;Strategy
247080,Action;Indie;RPG
247140,Casual;Indie
247240,Action;Adventure;Indie
247370,Action;Indie
247430,Action
247660,Nudity;Violent;Gore;Action;Adventure
247730,Action;Indie;Massively Multiplayer;RPG;Simulation
247870,Indie;RPG;Simulation;Strategy
247950,Action;RPG
248170,Animation & Modeling;Education;Utilities;Web Publishing
248190,Sexual Content;Violent;Adventure;Indie
248270,Casual;Indie;Simulation
248310,Action;Indie
248330,Action;Indie;Racing
248350,Action;Indie
248370,Simulation
248390,Indie;RPG;Simulation;Strategy
248470,Action;Adventure;Indie
248510,Indie;Strategy
248530,Action;Adventure;Casual;Indie;Simulation;Sports
248550,Action;Adventure;Indie
248570,Action;Free to Play;Indie;Strategy
248610,Action;Indie;Simulation;Strategy
248630,Action;Indie;RPG;Early Access
248650,Adventure;Casual;Indie
248800,Adventure;Casual;Indie;RPG
248820,Action;Indie;RPG
248860,Indie;RPG;Strategy
249050,Adventure;Indie;RPG;Strategy
249130,Action;Adventure
249190,Strategy
249230,RPG
249330,Indie;Simulation;Strategy
249360,Indie;RPG;Simulation;Strategy
249550,Indie;Massively Multiplayer;RPG
249570,Indie;Massively Multiplayer;Strategy
249590,Indie
249610,Action;Casual;Indie
249650,Indie;RPG;Strategy
249680,Action;Adventure
249870,Action;Adventure;Casual;Strategy
249930,Simulation
249990,Action;Adventure;Indie;RPG
250050,Action;Adventure;Casual;Indie
250070,Action;Indie
250110,Action;Indie
250180,Action
250260,Adventure;Indie
250320,Adventure
250340,Action;Indie;Simulation
250380,Indie
250400,Action;Adventure;RPG
250420,Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG
250460,Casual;Indie;Simulation
250500,Action;Adventure;Indie
250520,Indie;RPG
250540,Action;Indie;RPG;Strategy;Early Access
250560,Indie;RPG
250580,Action;Indie;RPG
250600,Casual;Free to Play;Indie
250620,Action;Adventure;Indie
250640,Action;Indie
250660,Action;Adventure;Indie
250680,Adventure;Indie;RPG
250700,Action;Indie
250720,Action;Indie;Simulation
250760,Action;Adventure;Indie
250900,Action
251020,Simulation
251060,Strategy
251110,Adventure;Indie
251130,Indie;RPG;Strategy
251150,RPG
251170,Adventure
251210,Casual;Indie;Strategy
251230,Action;Adventure;Indie
251270,Adventure;Indie;RPG
251290,RPG
251310,Adventure;Indie
251370,Action;Indie
251410,Action;Indie
251430,Adventure;Indie
251450,Free to Play;RPG
251470,Action;Indie
251490,Indie
251510,Action;Casual;Indie
251530,Action;Strategy
251570,Nudity;Violent;Gore;Action;Adventure;Indie;RPG;Simulation;Strategy;Early Access
251630,Indie
251690,Action;Indie;Sports
251710,Adventure;Indie;RPG;Strategy
251730,Adventure;Indie;RPG
251770,Action
251810,Animation & Modeling;Design & Illustration;Education;Software Training;Utilities
251830,Action;Adventure;Indie
251850,Action;Adventure;Indie
251870,Adventure
251890,Adventure;Indie;Simulation;Early Access
251910,Indie;Strategy
251950,Action;Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access
251990,Indie;RPG;Simulation;Strategy
252010,Action;Indie
252030,Action;Indie;RPG
252050,Simulation
252070,Action;Indie
252090,Indie;Simulation;Early Access
252110,Action;Indie;Simulation
252130,Adventure;Casual;Indie
252170,Action;Strategy
252230,Action;Adventure
252250,Indie;Simulation;Strategy
252270,Action;Indie;Strategy
252290,Adventure;Indie
252310,Action;Indie
252330,Action;Adventure;Indie
252350,Action;Indie
252390,Indie;Simulation;Strategy
252410,Action;Adventure;Indie
252430,Action;Indie
252450,Indie;Strategy
252470,Action;Adventure;Indie;RPG;Simulation;Strategy
252490,Action;Adventure;Indie;Massively Multiplayer;RPG
252530,Casual;Simulation
252550,Adventure;Casual;Indie
252570,Action;Adventure;Indie
252610,Action;Indie;RPG
252630,Action;Adventure;Indie;RPG
252670,Adventure;Casual;Indie
252690,Indie;RPG;Strategy
252710,Adventure
252730,Casual;Indie
252750,Action;Adventure;Casual;Indie;Strategy
252830,Action;Adventure;Indie
252870,Action;Adventure;Indie;Simulation;Early Access
252890,Adventure;Casual
252910,Simulation
252950,Action;Indie;Racing;Sports
252970,Action;Indie;Strategy
253030,Action;Indie;Racing
253110,Adventure;Indie
253150,Action;Indie;RPG;Strategy
253230,Adventure;Indie
253250,Indie;Simulation;Strategy
253290,Action;Indie
253330,Action;Adventure;Indie
253350,Action;Adventure
253370,Animation & Modeling;Design & Illustration;Education;Software Training;Utilities
