,appid,positive_ratings,negative_ratings,average_playtime,median_playtime,owners
15028,652060,0,1,0,0,10000
15029,652070,3,1,0,0,10000
15030,652090,3,1,0,0,10000
15031,652120,3,1,0,0,10000
15032,652130,6,1,0,0,10000
15033,652140,1,0,0,0,10000
15034,652150,146,7,0,0,35000
15035,652160,1,0,0,0,10000
15036,652180,2,1,0,0,10000
15037,652190,85,20,0,0,10000
15038,652200,3,0,0,0,10000
15039,652230,19,43,0,0,10000
15040,652270,7,1,0,0,10000
15041,652280,1,2,0,0,10000
15042,652330,25,4,0,0,10000
15043,652340,31,1,0,0,10000
15044,652360,18,3,0,0,10000
15045,652390,11,3,0,0,10000
15046,652410,48,5,0,0,10000
15047,652460,5,0,0,0,10000
15048,652470,1,4,0,0,10000
15049,652480,25,15,0,0,10000
15050,652510,7,0,0,0,10000
15051,652520,4,0,0,0,10000
15052,652530,9,1,0,0,10000
15053,652540,3,3,0,0,10000
15054,652550,26,134,0,0,35000
15055,652560,3,2,0,0,10000
15056,652570,26,2,0,0,10000
15057,652600,27,5,0,0,10000
15058,652610,6,1,0,0,10000
15059,652660,28,28,0,0,10000
15060,652700,20,2,0,0,10000
15061,652750,12,8,0,0,10000
15062,652760,6,1,0,0,10000
15063,652800,14,1,0,0,10000
15064,652810,29,0,0,0,10000
15065,652830,6,5,0,0,10000
15066,652880,20,1,0,0,10000
15067,652890,7,1,0,0,10000
15068,652910,18,4,0,0,10000
15069,652950,91,3,99,99,35000
15070,652980,5783,936,26,42,350000
15071,652990,6,0,0,0,10000
15072,653050,8,8,0,0,10000
15073,653080,5,1,0,0,10000
15074,653100,1,0,0,0,10000
15075,653190,16,2,0,0,10000
15076,653210,25,12,0,0,10000
15077,653220,187,43,0,0,75000
15078,653530,3960,130,160,160,150000
15079,653760,14,8,0,0,10000
15080,653770,2,0,0,0,10000
15081,653780,8,2,0,0,10000
15082,653870,3,3,0,0,10000
15083,653920,2,0,0,0,10000
15084,653930,74,8,0,0,10000
15085,653940,59,13,0,0,10000
15086,653950,403,23,0,0,10000
15087,653960,2,0,0,0,10000
15088,653970,4,1,0,0,10000
15089,654000,4,0,0,0,10000
15090,654010,4,0,0,0,10000
15091,654020,16,2,0,0,10000
15092,654050,380,58,16,29,35000
15093,654070,5,4,0,0,10000
15094,654080,15,2,0,0,10000
15095,654090,34,8,0,0,10000
15096,654100,35,4,0,0,10000
15097,654110,1,1,0,0,10000
15098,654220,52,9,0,0,10000
15099,654240,4,1,0,0,10000
15100,654250,13,10,0,0,10000
15101,654260,395,67,0,0,10000
15102,654300,26,27,0,0,10000
15103,654350,30,22,0,0,10000
15104,654390,2,1,0,0,10000
15105,654430,42,1,0,0,10000
15106,654440,76,7,17,17,35000
15107,654470,63,31,0,0,10000
15108,654520,15,0,0,0,10000
15109,654550,63,6,0,0,10000
15110,654570,14,9,0,0,10000
15111,654580,10,0,0,0,10000
15112,654600,14,2,0,0,10000
15113,654610,34,11,0,0,10000
15114,654620,48,3,0,0,10000
15115,654630,2,0,0,0,10000
15116,654640,3,1,0,0,10000
15117,654650,6,8,0,0,10000
15118,654660,11,7,0,0,10000
15119,654670,11,0,0,0,10000
15120,654680,12,8,0,0,10000
15121,654690,196,53,0,0,10000
15122,654700,3,5,0,0,10000
15123,654710,33,14,0,0,10000
15124,654740,4,4,0,0,10000
15125,654750,14,3,0,0,10000
15126,654770,44,5,0,0,10000
15127,654800,2,1,0,0,10000
15128,654810,18,0,0,0,10000
15129,654820,2,4,0,0,10000
15130,654840,6,6,0,0,10000
15131,654850,220,103,8,8,35000
15132,654880,3049,373,230,230,350000
15133,654900,339,34,25,25,35000
15134,654910,18,0,0,0,10000
15135,654920,9,9,0,0,10000
15136,654940,1,3,0,0,10000
15137,654950,8,14,0,0,10000
15138,654980,9,17,0,0,10000
15139,654990,266,269,282,282,75000
15140,655000,31,12,0,0,10000
15141,655010,266,19,0,0,35000
15142,655020,26,10,0,0,10000
15143,655030,6,1,0,0,10000
15144,655040,12,6,0,0,10000
15145,655080,102,17,0,0,10000
15146,655100,205,29,78,95,10000
15147,655120,13,17,0,0,10000
15148,655140,19,3,0,0,10000
15149,655150,0,4,0,0,10000
15150,655160,322,145,1,1,75000
15151,655170,16,16,0,0,10000
15152,655180,4,3,0,0,10000
15153,655200,4,0,0,0,10000
15154,655220,3,3,0,0,10000
15155,655250,9,10,0,0,10000
15156,655270,23,7,0,0,10000
15157,655280,16,3,2,2,10000
15158,655290,139,89,0,0,10000
15159,655300,67,60,0,0,35000
15160,655310,53,33,0,0,10000
15161,655360,2,1,0,0,10000
15162,655370,31,1,0,0,10000
15163,655380,40,10,0,0,10000
15164,655420,11,2,0,0,10000
15165,655430,5,3,0,0,10000
15166,655440,1,3,0,0,10000
15167,655460,16,27,0,0,35000
15168,655470,15,14,1,1,10000
15169,655480,122,2,0,0,10000
15170,655490,6,0,0,0,10000
15171,655550,189,84,3,3,150000
15172,655580,4,1,0,0,10000
15173,655600,0,2,0,0,10000
15174,655610,8,18,0,0,10000
15175,655620,21,4,1,1,10000
15176,655630,9,4,0,0,10000
15177,655640,0,1,0,0,10000
15178,655660,10,2,0,0,10000
15179,655700,3,36,0,0,10000
15180,655710,3,9,0,0,10000
15181,655730,174,36,0,0,10000
15182,655760,15,7,0,0,10000
15183,655770,164,7,0,0,10000
15184,655780,132,38,0,0,10000
15185,655790,123,77,757,757,35000
15186,655910,46,2,0,0,10000
15187,655930,11,26,0,0,35000
15188,655940,3,2,0,0,10000
15189,655950,5,2,0,0,10000
15190,655980,2,8,0,0,10000
15191,656020,4,0,0,0,10000
15192,656030,46,21,0,0,10000
15193,656040,30,4,0,0,10000
15194,656060,11,5,0,0,10000
15195,656090,738,72,178,178,35000
15196,656120,93,5,0,0,10000
15197,656130,2,0,0,0,10000
15198,656140,101,96,0,0,35000
15199,656180,30,56,0,0,35000
15200,656190,11,1,0,0,10000
15201,656200,761,550,319,319,150000
15202,656210,68,35,0,0,35000
15203,656220,2,4,0,0,10000
15204,656240,617,565,0,0,75000
15205,656260,7,2,0,0,10000
15206,656290,25,48,0,0,10000
15207,656300,0,1,0,0,10000
15208,656310,35,56,0,0,10000
15209,656320,7,2,0,0,10000
15210,656330,10,1,0,0,10000
15211,656360,4,3,0,0,10000
15212,656370,26,44,25324,25324,35000
15213,656380,2,0,0,0,10000
15214,656400,19,9,0,0,10000
15215,656440,8,6,0,0,10000
15216,656450,42,16,0,0,10000
15217,656460,43,28,0,0,10000
15218,656480,11,4,0,0,10000
15219,656490,17,12,0,0,10000
15220,656510,29,26,0,0,10000
15221,656530,31,136,0,0,10000
15222,656550,79,4,0,0,10000
15223,656560,7,6,0,0,10000
15224,656570,33,4,0,0,10000
15225,656580,9,5,0,0,10000
15226,656600,186,66,0,0,75000
15227,656610,35,62,48,48,10000
15228,656620,7,6,0,0,10000
15229,656630,5,1,0,0,10000
15230,656660,6,0,0,0,10000
15231,656680,17,68,0,0,35000
15232,656690,7,2,0,0,10000
15233,656700,166,53,0,0,10000
15234,656710,21,17,0,0,10000
15235,656730,0,6,0,0,10000
15236,656740,28,1,0,0,10000
15237,656780,4,10,0,0,10000
15238,656790,2,13,0,0,10000
15239,656880,41,7,0,0,10000
15240,656890,3,3,0,0,10000
15241,656900,12,3,0,0,10000
15242,656910,4,2,0,0,10000
15243,656940,5,2,0,0,10000
15244,656970,89,5,0,0,10000
15245,657010,139,24,0,0,35000
15246,657020,3,0,0,0,10000
15247,657040,38,9,0,0,10000
15248,657050,107,21,0,0,10000
15249,657070,28,8,0,0,10000
15250,657090,158,43,161,161,10000
15251,657110,8,6,0,0,10000
15252,657120,31,7,0,0,10000
15253,657180,6,1,0,0,10000
15254,657200,9792,2665,169,89,750000
15255,657230,6,19,0,0,10000
15256,657240,368,27,0,0,10000
15257,657260,33,7,0,0,10000
15258,657280,66,6,38,38,10000
15259,657290,29,5,0,0,10000
15260,657300,7,0,0,0,10000
15261,657320,18,12,0,0,10000
15262,657400,2,4,0,0,10000
15263,657410,9,6,0,0,10000
15264,657440,40,10,0,0,10000
15265,657470,24,32,0,0,10000
15266,657500,2,4,0,0,10000
15267,657530,16,5,0,0,10000
15268,657550,3,0,0,0,10000
15269,657560,6,3,0,0,10000
15270,657590,36,28,2,2,10000
15271,657630,360,74,28,28,10000
15272,657690,122,12,0,0,10000
15273,657700,11,5,0,0,10000
15274,657740,138,42,0,0,35000
15275,657770,31,35,0,0,35000
15276,657780,2,3,0,0,10000
15277,657790,15,8,0,0,10000
15278,657810,12,7,0,0,10000
15279,657900,41,11,0,0,10000
15280,657930,36,1,0,0,10000
15281,657990,49,42,0,0,10000
15282,658050,22,1,0,0,10000
15283,658060,16,4,0,0,10000
15284,658120,10,7,0,0,10000
15285,658140,12,1,0,0,10000
15286,658150,34,0,0,0,10000
15287,658160,227,41,0,0,75000
15288,658210,3,0,0,0,10000
15289,658230,13,1,0,0,10000
15290,658250,0,1,0,0,10000
15291,658260,356,84,0,0,10000
15292,658330,18,1,0,0,10000
15293,658390,0,1,0,0,10000
15294,658400,8,1,0,0,10000
15295,658420,3,6,0,0,10000
15296,658430,16,9,0,0,10000
15297,658450,2,2,0,0,10000
15298,658470,328,162,4,4,35000
15299,658490,46,23,0,0,10000
15300,658500,12,0,0,0,10000
15301,658510,22,42,0,0,35000
15302,658530,39,4,0,0,10000
15303,658550,250,18,0,0,10000
15304,658560,844,46,110,161,75000
15305,658570,666,137,16,16,350000
15306,658590,49,2,0,0,10000
15307,658600,104,35,0,0,10000
15308,658610,29,61,0,0,35000
15309,658620,343,12,0,0,10000
15310,658630,158,106,0,0,10000
15311,658660,20,21,0,0,10000
15312,658690,80,7,0,0,10000
15313,658700,100,52,0,0,10000
15314,658750,11,8,0,0,10000
15315,658760,3,0,0,0,10000
15316,658770,7,0,0,0,10000
15317,658780,29,1,0,0,10000
15318,658790,47,6,0,0,10000
15319,658800,4,1,0,0,10000
15320,658810,9,0,0,0,10000
15321,658850,1333,107,156,156,75000
15322,658870,8,0,0,0,10000
15323,658880,0,1,0,0,10000
15324,658970,62,47,0,0,35000
15325,658980,401,260,489,489,35000
15326,658990,40,0,0,0,10000
15327,659000,8,3,0,0,10000
15328,659040,14,1,0,0,10000
15329,659090,0,14,0,0,10000
15330,659100,6,18,0,0,10000
15331,659110,50,11,0,0,10000
15332,659130,25,18,0,0,10000
15333,659160,1,2,0,0,10000
15334,659170,3,0,0,0,10000
15335,659180,6,1,0,0,10000
15336,659190,367,93,54,54,35000
15337,659220,6,1,0,0,10000
15338,659250,83,45,0,0,10000
15339,659260,17,2,0,0,10000
15340,659320,4,0,0,0,10000
15341,659460,5,12,213,217,10000
15342,659480,82,27,0,0,10000
15343,659490,5,4,0,0,10000
15344,659510,1,0,0,0,10000
15345,659540,132,4,0,0,10000
15346,659560,11,5,0,0,10000
15347,659570,4,1,0,0,10000
15348,659630,22,8,0,0,35000
15349,659720,4,0,0,0,10000
15350,659790,1,0,0,0,10000
15351,659810,1,6,0,0,10000
15352,659820,16,37,0,0,10000
15353,659830,6,1,0,0,10000
15354,659860,19,1,0,0,10000
15355,659870,3,1,0,0,10000
15356,659890,5,0,0,0,10000
15357,659900,38,29,0,0,75000
15358,659920,42,21,0,0,10000
15359,659940,17,1,0,0,10000
15360,659950,12,4,0,0,10000
15361,660030,7,0,0,0,10000
15362,660040,5,0,0,0,10000
15363,660070,18,1,0,0,10000
15364,660110,4,1,0,0,10000
15365,660120,1,7,0,0,10000
15366,660160,238,26,0,0,35000
15367,660170,5,6,0,0,10000
15368,660180,12,44,0,0,10000
15369,660270,4,7,0,0,10000
15370,660280,1,2,0,0,10000
15371,660290,22,6,0,0,10000
15372,660320,13,6,0,0,10000
15373,660340,16,23,0,0,10000
15374,660390,4,12,0,0,10000
15375,660400,8,2,0,0,10000
15376,660450,4,0,0,0,10000
15377,660520,40,21,0,0,75000
15378,660560,3,3,0,0,10000
15379,660570,6,4,0,0,10000
15380,660730,10,3,0,0,10000
15381,660760,4,0,0,0,10000
15382,660820,0,1,0,0,10000
15383,660830,19,10,0,0,10000
15384,660880,2848,331,7,7,150000
15385,660900,7,6,0,0,10000
15386,660920,77,26,0,0,10000
15387,660940,3,2,0,0,10000
15388,660980,6,0,0,0,10000
15389,660990,32,44,0,0,10000
15390,661000,146,51,0,0,35000
15391,661030,14,1,0,0,10000
15392,661040,76,28,0,0,10000
15393,661050,6,1,0,0,10000
15394,661070,2,0,0,0,10000
15395,661100,1,0,0,0,10000
15396,661110,1,6,0,0,10000
15397,661120,30,3,0,0,10000
15398,661180,6,1,0,0,10000
15399,661220,12,1,0,0,10000
15400,661230,15,0,0,0,10000
15401,661240,10,4,0,0,10000
15402,661260,6,4,0,0,10000
15403,661270,5,0,0,0,10000
15404,661280,41,9,0,0,10000
15405,661300,7,1,0,0,10000
15406,661330,2,0,0,0,10000
15407,661340,3,0,0,0,10000
15408,661360,7,0,0,0,10000
15409,661380,4,2,0,0,10000
15410,661390,38,47,0,0,10000
15411,661410,0,1,0,0,10000
15412,661420,1,0,0,0,10000
15413,661430,196,11,0,0,10000
15414,661440,7,2,0,0,10000
15415,661460,7,8,0,0,10000
15416,661480,21,2,0,0,10000
15417,661490,6,6,0,0,10000
15418,661520,6,9,0,0,10000
15419,661530,8,10,0,0,10000
15420,661550,2,0,0,0,10000
15421,661560,1,2,0,0,10000
15422,661570,13,11,0,0,10000
15423,661590,21,26,0,0,10000
15424,661600,16,5,0,0,10000
15425,661620,8,1,0,0,10000
15426,661650,1,0,0,0,10000
15427,661670,6,1,0,0,10000
15428,661690,1,0,0,0,10000
15429,661700,11,9,0,0,10000
15430,661730,3,1,0,0,10000
15431,661740,53,18,1,1,10000
15432,661790,756,98,0,0,35000
15433,661800,74,39,0,0,35000
15434,661820,18,0,0,0,10000
15435,661830,34,10,0,0,10000
15436,661900,2,2,0,0,10000
15437,661920,128,48,44,44,10000
15438,661940,97,4,0,0,35000
15439,661950,24,19,0,0,35000
15440,661960,57,27,0,0,35000
15441,661970,8,9,0,0,10000
15442,661990,59,11,75,75,10000
15443,662190,42,5,0,0,10000
15444,662200,20,1,0,0,10000
15445,662210,173,6,0,0,10000
15446,662230,24,10,0,0,10000
15447,662260,11,1,0,0,10000
15448,662380,3,7,0,0,10000
15449,662390,2,0,0,0,10000
15450,662400,2,2,0,0,10000
15451,662410,13,0,0,0,10000
15452,662470,11,3,0,0,35000
15453,662500,2,2,0,0,10000
15454,662540,86,7,0,0,10000
15455,662560,13,1,2,2,10000
15456,662590,24,8,0,0,10000
15457,662610,4,0,0,0,10000
15458,662620,33,2,0,0,10000
15459,662640,18,15,1,1,10000
15460,662660,1,1,0,0,10000
15461,662680,20,1,0,0,10000
15462,662690,3,1,0,0,10000
15463,662700,25,10,0,0,35000
15464,662730,13,2,0,0,10000
15465,662780,8,2,0,0,10000
15466,662830,567,263,0,0,150000
15467,662840,23,6,0,0,10000
15468,662870,2,1,0,0,10000
15469,662910,25,7,0,0,10000
15470,662920,25,6,0,0,10000
15471,662930,59,1,0,0,10000
15472,662940,1,0,0,0,10000
15473,662950,3,12,0,0,10000
15474,662980,20,8,0,0,10000
15475,662990,54,12,0,0,10000
15476,663020,1,2,0,0,10000
15477,663060,15,16,0,0,10000
15478,663080,1,0,0,0,10000
15479,663090,181,124,44,44,150000
15480,663100,5,2,0,0,10000
15481,663110,134,86,0,0,10000
15482,663120,6,1,0,0,10000
15483,663130,24,4,0,0,10000
15484,663160,5,8,0,0,10000
15485,663170,2,1,0,0,10000
15486,663190,29,27,0,0,10000
15487,663200,23,21,0,0,10000
15488,663210,55,2,0,0,10000
15489,663220,0,1,0,0,10000
15490,663240,108,13,0,0,10000
15491,663250,0,4,0,0,10000
15492,663290,9,7,0,0,10000
15493,663300,295,109,0,0,10000
15494,663340,39,67,0,0,35000
15495,663370,33,1,0,0,10000
15496,663380,1067,319,0,0,150000
15497,663390,596,545,346,418,75000
15498,663430,7,5,0,0,10000
15499,663480,3,0,0,0,10000
15500,663530,2,2,0,0,10000
15501,663540,11,7,0,0,10000
15502,663590,20,4,0,0,10000
15503,663600,1,0,0,0,10000
15504,663690,18,5,0,0,10000
15505,663730,31,22,0,0,10000
15506,663830,35,14,0,0,10000
15507,663920,11,9,0,0,10000
15508,664000,71,13,0,0,10000
15509,664030,1,2,0,0,10000
15510,664040,5,2,0,0,10000
15511,664050,5,1,0,0,10000
15512,664060,6,2,0,0,10000
15513,664080,0,1,0,0,10000
15514,664090,230,36,0,0,10000
15515,664110,1,0,0,0,10000
15516,664120,2,9,0,0,10000
15517,664140,9,1,0,0,10000
15518,664160,4,0,0,0,10000
15519,664180,571,12,1469,1469,35000
15520,664190,2,0,0,0,10000
15521,664210,7,0,0,0,10000
15522,664250,10,2,0,0,10000
15523,664290,18,16,0,0,10000
15524,664320,31,20,116,116,10000
15525,664340,0,4,0,0,10000
15526,664350,15,22,0,0,10000
15527,664420,7,8,0,0,10000
15528,664430,952,970,0,0,750000
15529,664440,4,0,0,0,10000
15530,664450,36,2,0,0,10000
15531,664510,9,1,0,0,10000
15532,664530,25,5,0,0,10000
15533,664560,3,2,0,0,10000
15534,664570,8,8,0,0,10000
15535,664590,2,1,0,0,10000
15536,664600,0,3,0,0,10000
15537,664610,80,15,0,0,10000
15538,664620,24,13,0,0,10000
15539,664630,6,1,0,0,10000
15540,664650,14,8,0,0,10000
15541,664660,2,0,0,0,10000
15542,664720,1,3,0,0,10000
15543,664750,170,9,0,0,10000
15544,664780,17,8,0,0,10000
15545,664820,6,0,0,0,10000
15546,664830,149,18,0,0,10000
15547,664850,22,0,0,0,10000
15548,664870,1,3,0,0,10000
15549,664890,4,2,0,0,10000
15550,665030,40,8,0,0,10000
15551,665040,45,18,0,0,10000
15552,665060,0,1,0,0,10000
15553,665080,9,4,0,0,10000
15554,665090,1402,399,0,0,75000
15555,665120,140,31,0,0,10000
15556,665140,9,10,0,0,10000
15557,665160,1,0,0,0,10000
15558,665180,2421,276,234,251,350000
15559,665210,3,1,0,0,10000
15560,665230,19,8,0,0,10000
15561,665240,4,1,0,0,10000
15562,665270,271,8,0,0,10000
15563,665300,101,8,0,0,10000
15564,665310,6,1,0,0,10000
15565,665330,134,33,0,0,10000
15566,665340,14,2,0,0,10000
15567,665350,7,1,0,0,10000
15568,665360,4195,1280,256,276,350000
15569,665370,59,2,0,0,10000
15570,665440,9,2,0,0,10000
15571,665490,983,143,2,2,150000
15572,665510,3,17,0,0,10000
15573,665590,15,6,0,0,10000
15574,665620,5,2,0,0,10000
15575,665630,1,0,0,0,10000
15576,665640,10,2,0,0,10000
15577,665650,10,3,0,0,10000
15578,665670,4,7,0,0,10000
15579,665730,3,3,0,0,10000
15580,665740,75,29,0,0,35000
15581,665780,1,0,0,0,10000
15582,665790,4,0,0,0,10000
15583,665880,1,4,0,0,10000
15584,665900,2,0,0,0,10000
15585,665920,55,9,0,0,10000
15586,665930,10,1,0,0,10000
15587,665950,2,3,0,0,10000
15588,665960,16,17,0,0,10000
15589,666010,29,2,0,0,10000
15590,666020,632,62,21,21,35000
15591,666040,6,2,0,0,10000
15592,666050,16,2,0,0,10000
15593,666060,0,1,0,0,10000
15594,666070,27,6,0,0,10000
15595,666080,0,1,0,0,10000
15596,666090,3,5,0,0,10000
15597,666100,83,5,158,158,10000
15598,666110,1,1,0,0,10000
15599,666120,0,6,0,0,10000
15600,666140,10695,1108,2094,2114,750000
15601,666160,4,19,0,0,10000
15602,666220,4875,579,41,10,750000
15603,666250,24,20,6,6,10000
15604,666260,11,11,1,1,10000
15605,666290,26,24,0,0,10000
15606,666310,31,32,0,0,10000
15607,666320,3,2,0,0,10000
15608,666330,110,31,0,0,10000
15609,666340,18,1,0,0,10000
15610,666560,6,9,0,0,10000
15611,666570,234,84,0,0,35000
15612,666590,5,0,0,0,10000
15613,666600,8,3,0,0,10000
15614,666610,44,4,0,0,10000
15615,666620,10,8,0,0,10000
15616,666630,13,0,0,0,10000
15617,666660,2,3,0,0,10000
15618,666730,25,9,0,0,10000
15619,666760,13,17,0,0,10000
15620,666790,1,0,0,0,10000
15621,666800,14,8,0,0,10000
15622,666810,10,0,0,0,10000
15623,666820,124,18,0,0,10000
15624,666850,4,1,0,0,10000
15625,666860,672,216,2991,4069,350000
15626,666910,4,1,0,0,10000
15627,666930,1,2,0,0,10000
15628,666940,88,27,0,0,10000
15629,666960,16,24,0,0,10000
15630,667000,9,1,0,0,10000
15631,667010,25,2,0,0,10000
15632,667040,19,2,0,0,10000
15633,667050,7,5,0,0,10000
15634,667060,3,2,0,0,10000
15635,667120,15,29,0,0,35000
15636,667130,22,12,0,0,10000
15637,667160,14,3,0,0,10000
15638,667170,1,8,0,0,10000
15639,667210,15,15,0,0,10000
15640,667220,18,4,0,0,10000
15641,667240,6,1,0,0,10000
15642,667300,35,27,0,0,10000
15643,667310,4,8,0,0,10000
15644,667340,1,4,0,0,10000
15645,667360,11,24,0,0,10000
15646,667410,0,2,0,0,10000
15647,667420,33,23,0,0,10000
15648,667510,1,1,0,0,10000
15649,667520,6,18,0,0,10000
15650,667530,385,86,0,0,150000
15651,667600,516,36,0,0,35000
15652,667620,22,4,0,0,10000
15653,667660,6,0,0,0,10000
15654,667670,3,1,0,0,10000
15655,667690,6,0,0,0,10000
15656,667720,1072,318,168,179,150000
15657,667760,17,0,0,0,10000
15658,667770,18,2,0,0,10000
15659,667780,17,0,0,0,10000
15660,667790,13,2,0,0,10000
15661,667800,25,0,0,0,10000
15662,667810,82,45,0,0,10000
15663,667820,67,8,0,0,10000
15664,667840,7,6,0,0,10000
15665,667870,962,197,513,919,150000
15666,667880,6,2,0,0,10000
15667,667890,1897,746,130,80,750000
15668,667900,1,2,0,0,10000
15669,667920,31,28,0,0,10000
15670,667930,2,3,0,0,10000
15671,667970,675,39,0,0,35000
15672,668010,8,1,0,0,10000
15673,668170,170,186,15,15,150000
15674,668190,3,2,0,0,10000
15675,668200,4,3,0,0,10000
15676,668210,403,59,0,0,35000
15677,668220,1,1,0,0,10000
15678,668230,29,0,0,0,10000
15679,668280,14,1,0,0,10000
15680,668300,18,15,0,0,10000
15681,668350,77,1,0,0,35000
15682,668430,71,9,0,0,10000
15683,668510,6,0,0,0,10000
15684,668520,3,0,0,0,10000
15685,668560,3,1,0,0,10000
15686,668570,3,0,0,0,10000
15687,668590,87,7,0,0,10000
15688,668610,24,9,0,0,10000
15689,668630,11387,1121,486,561,750000
15690,668670,8,10,0,0,10000
15691,668680,32,24,0,0,10000
15692,668730,8,2,0,0,10000
15693,668770,76,44,0,0,75000
15694,668780,17,3,0,0,10000
15695,668790,6,0,0,0,10000
15696,668800,5,0,0,0,10000
15697,668830,31,23,0,0,10000
15698,668840,7,6,0,0,10000
15699,668850,4,2,0,0,10000
15700,668890,15,27,0,0,10000
15701,668970,9,0,0,0,10000
15702,668980,55,9,0,0,10000
15703,669000,7,4,0,0,10000
15704,669050,188,26,3,3,150000
15705,669310,7,0,0,0,10000
15706,669320,250,88,962,962,10000
15707,669340,9,1,0,0,10000
15708,669350,2,3,0,0,10000
15709,669360,2,2,0,0,10000
15710,669380,32,4,0,0,10000
15711,669390,28,5,0,0,10000
15712,669410,5,0,0,0,10000
15713,669440,22,4,0,0,35000
15714,669490,3,3,0,0,10000
15715,669500,29,0,0,0,10000
15716,669520,1,2,0,0,10000
15717,669570,2,5,0,0,10000
15718,669580,378,110,35,61,150000
15719,669600,61,36,3,3,10000
15720,669630,92,21,0,0,35000
15721,669650,2,3,0,0,10000
15722,669660,59,26,0,0,10000
15723,669700,1,1,0,0,10000
15724,669730,3,4,0,0,10000
15725,669740,3,0,0,0,10000
15726,669750,9,5,0,0,10000
15727,669760,1,0,0,0,10000
15728,669770,49,33,0,0,10000
15729,669830,8,2,0,0,10000
15730,669910,17,0,0,0,10000
15731,669930,13,5,0,0,10000
15732,669960,10,4,0,0,10000
15733,669990,2,0,0,0,10000
15734,670020,1,1,0,0,10000
15735,670080,3,4,0,0,10000
15736,670090,14,2,0,0,10000
15737,670100,11,6,0,0,10000
15738,670130,9,2,0,0,10000
15739,670160,536,33,233,233,10000
15740,670180,3,1,0,0,10000
15741,670210,2,0,0,0,10000
15742,670230,3,0,0,0,10000
15743,670240,6,2,0,0,10000
15744,670260,58,7,0,0,10000
15745,670270,3,3,0,0,10000
15746,670280,13,1,0,0,10000
15747,670290,612,236,106,187,350000
15748,670320,6,2,0,0,10000
15749,670330,3,2,0,0,10000
15750,670340,1,1,0,0,10000
15751,670350,310,79,0,0,35000
15752,670410,3,3,0,0,10000
15753,670430,22,14,2,2,10000
15754,670440,12,7,0,0,10000
15755,670490,32,88,0,0,10000
15756,670500,47,27,0,0,35000
15757,670610,65,1,0,0,10000
15758,670620,7,2,0,0,10000
15759,670630,13,2,0,0,10000
15760,670730,8,10,0,0,10000
15761,670750,87,6,0,0,10000
15762,670780,4,6,0,0,10000
15763,670820,32,13,0,0,10000
15764,670830,7,2,0,0,10000
15765,670850,9,3,0,0,10000
15766,670910,1,6,0,0,10000
15767,670930,32,2,0,0,10000
15768,670940,1,0,0,0,10000
15769,670950,13,2,0,0,10000
15770,671050,4,1,0,0,10000
15771,671090,95,12,0,0,10000
15772,671120,6,0,0,0,10000
15773,671150,5,0,0,0,10000
15774,671170,80,12,0,0,10000
15775,671180,5,3,0,0,10000
15776,671200,24,10,0,0,10000
